match_id,start_time,patch_version,radiant_win,radiant_recent_winrate,dire_recent_winrate,r1_hero_winrate,r2_hero_winrate,r3_hero_winrate,r4_hero_winrate,r5_hero_winrate,d1_hero_winrate,d2_hero_winrate,d3_hero_winrate,d4_hero_winrate,d5_hero_winrate
8681257159,1770465332,59,1,0.5833,0.4167,1.0,0.5,0.6667,1.0,0.5,0.5,0.75,0.6667,1.0,1.0
8681252145,1770465628,59,0,0.4444,0.7692,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5
8681270106,1770465811,59,0,0.0,0.3636,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0
8681348654,1770469206,59,1,0.6154,0.3846,0.0,1.0,0.75,0.5,1.0,0.3333,0.6,0.5,0.5,0.5
8681350238,1770469269,59,0,0.4211,0.7857,0.0,0.5,0.4,0.0,0.4,1.0,0.6667,0.6667,0.6667,0.6667
8681395986,1770471083,59,0,0.0,0.4167,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
8681574611,1770478163,59,0,0.5455,0.3571,0.75,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5
8681570464,1770478185,59,1,0.6667,0.4,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0
8681588293,1770478464,59,0,0.0,0.8,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.75,0.5,0.5
8681675935,1770481813,59,1,0.8125,0.0,1.0,0.7143,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0
8681689018,1770482342,59,1,0.5,0.4,0.5,0.5,0.5,0.5,0.6667,0.0,0.5,0.5,0.5,0.5
8681702184,1770482881,59,0,0.4,0.6923,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.75
8681786674,1770486772,59,1,0.5385,0.375,0.6667,1.0,0.0,1.0,0.0,1.0,0.3333,0.5,0.3333,0.5
8681877202,1770490581,59,0,0.4615,0.6429,0.5,0.5,0.0,1.0,0.0,0.6667,0.0,0.8,1.0,1.0
8681884330,1770491266,59,1,0.7143,0.5714,0.5,0.5,0.5,0.0,1.0,0.75,0.5,0.0,1.0,0.5
8681973347,1770494923,59,1,0.5333,0.7333,0.6,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.8
8681980178,1770495253,59,1,0.6667,0.4286,0.5,0.75,0.8333,0.5,1.0,0.0,1.0,1.0,0.0,0.5
8682026627,1770498280,59,0,0.5625,0.6875,0.6667,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.75,1.0
8682808051,1770551930,59,0,0.35,0.3529,0.5,0.5,0.0,0.75,0.5,0.0,0.5,0.5,0.5,0.5
8682922613,1770556145,59,1,0.35,0.3889,0.5,1.0,0.0,0.0,0.5,0.6667,0.6667,1.0,0.0,0.5714
8683023838,1770560162,59,1,0.4,0.3684,0.3333,1.0,0.75,1.0,0.6667,0.3333,0.5,0.0,0.5,0.0
8684425399,1770650880,59,0,0.8235,0.5294,1.0,1.0,1.0,0.75,1.0,0.5714,0.5,0.0,1.0,0.3333
8684532976,1770655715,59,0,0.5556,0.7778,0.5,0.5,1.0,0.6,0.5,1.0,0.5,0.5,1.0,0.75
8684600389,1770659324,59,0,0.5263,0.7895,0.5,0.5,1.0,0.5,0.5,0.5,0.6667,1.0,0.0,0.8
8684678048,1770663751,59,0,0.6875,0.7059,0.5,1.0,0.8571,0.6,0.3333,0.5,0.5,1.0,0.6667,1.0
8684769721,1770668103,59,0,0.6471,0.7222,0.5,0.8,0.75,0.6667,0.25,1.0,0.5,0.0,0.8,0.6667
8685653783,1770737471,59,0,0.45,0.5,0.0,0.0,0.5,0.5,0.75,0.625,0.75,1.0,0.3333,0.75
8685755756,1770741817,59,1,0.4,0.55,0.0,1.0,1.0,0.3333,0.0,1.0,0.5,0.5,0.5,0.75
8685845932,1770746278,59,1,0.55,0.4,0.6667,1.0,1.0,1.0,0.4,0.5,0.0,1.0,0.0,0.4286
8685924571,1770752069,59,1,0.4,0.6111,0.5,0.3333,0.0,0.5,0.5,0.5,1.0,0.5,0.6667,0.5
8686040367,1770756060,59,1,0.5789,0.4375,0.5,1.0,0.0,0.5,1.0,0.6667,0.5,0.5,0.6667,0.0
8686090858,1770759788,59,1,0.4118,0.6,0.0,0.6667,0.5,1.0,0.5,0.6667,0.5,0.3333,0.5,0.0
8686982890,1770823701,59,0,0.4444,0.6,0.3333,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.8
8687082477,1770827954,59,1,0.6,0.4211,0.6,0.0,0.5,0.5714,0.0,0.5,0.25,0.5,0.0,0.5
8687244701,1770836184,59,0,0.7368,0.8,0.5,1.0,1.0,0.5,1.0,1.0,0.75,1.0,1.0,0.5
8687324858,1770840058,59,1,0.8,0.7,0.5,0.75,0.8,0.6,0.5,1.0,0.6667,1.0,0.8333,1.0
8688061956,1770902966,59,0,0.6,0.7,0.5,0.5,0.5,0.625,0.6,0.6667,0.5,1.0,0.5,0.5
8688182857,1770907711,59,0,0.7,0.55,1.0,0.75,0.5,1.0,0.75,0.6667,0.8,0.5,1.0,0.8333
8688277454,1770911997,59,0,0.55,0.7,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.75,1.0
8688402770,1770917960,59,1,0.8,0.7,1.0,0.7778,0.8333,1.0,1.0,1.0,0.5,0.0,0.8,0.6
8688503334,1770922425,59,0,0.65,0.85,0.0,0.5,0.0,1.0,1.0,1.0,0.6667,0.5,1.0,1.0
8688575551,1770926374,59,1,0.85,0.65,0.6667,0.8,1.0,1.0,1.0,0.5,0.6667,0.3333,0.6667,0.7143
8693354840,1771239343,59,0,,0.5455,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8693417171,1771243783,59,0,0.0,0.5833,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5
8693504706,1771248544,59,0,0.5833,0.5,1.0,0.5,0.5,0.5,0.6667,0.5,0.3333,0.5,1.0,1.0
8693593278,1771252800,59,1,0.5556,0.5385,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5
8693723587,1771259027,59,1,0.85,,0.5,0.8,0.8571,0.6667,0.5,0.5,0.5,0.5,0.5,0.5
8693833533,1771263190,59,0,0.0,0.85,0.5,0.5,0.0,0.5,0.5,0.5,0.8182,0.875,0.5,1.0
8693948351,1771269062,59,1,0.4286,,1.0,0.5,0.5,0.6667,0.5,0.5,0.5,0.5,0.5,0.5
8694016846,1771272480,59,1,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8694620579,1771329299,59,1,0.9,0.0,0.6667,1.0,1.0,1.0,0.8,0.5,0.5,0.5,0.5,0.5
8694627572,1771329302,59,0,0.75,,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5
8694692688,1771329615,59,1,0.4286,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8694745868,1771333084,59,1,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0
8694753345,1771333104,59,0,0.0,0.9,0.5,0.5,0.5,0.5,0.5,0.75,0.8333,0.6667,1.0,0.8333
8694763191,1771333888,59,1,1.0,0.6923,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5
8694827368,1771336954,59,1,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8694844159,1771337429,59,0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8694893418,1771339891,59,0,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8694931163,1771341540,59,1,0.3333,0.5333,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5
8694940772,1771341721,59,0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8694987925,1771343821,59,0,0.0,0.2,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5
8695029034,1771345981,59,0,0.0,0.6154,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.6667
8695048813,1771346663,59,0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0
8695096621,1771348861,59,1,0.5556,0.6429,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5
8695126869,1771350240,59,1,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5
8695145808,1771350960,59,1,0.6429,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5
8695177931,1771352460,59,1,0.6,0.6,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.6667,0.5,0.5
8695219250,1771354929,59,0,1.0,0.3333,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5
8695241710,1771355760,59,0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8695261608,1771357215,59,0,0.6,0.4444,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.75,0.5
8695299239,1771359185,59,0,0.6667,0.4286,1.0,0.5,0.5,1.0,0.5,0.0,0.3333,0.5,0.5,1.0
8695317896,1771359846,59,0,0.0,0.3333,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0
8695336368,1771361100,59,1,0.5455,0.5,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5
8695864051,1771412100,59,1,0.6667,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0
8695867426,1771412100,59,1,0.0,0.5625,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0
8695879068,1771412504,59,1,0.9,0.0,1.0,0.8462,0.8889,1.0,1.0,0.5,0.0,0.5,0.0,0.5
8695931779,1771416241,59,0,0.5294,0.2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0
8695931537,1771416600,59,0,0.6875,0.8,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5
8695945509,1771416733,59,0,0.6364,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5
8695942998,1771417170,59,1,0.9,0.0,0.6667,0.8333,0.9,1.0,1.0,0.5,0.5,0.0,0.0,0.5
8696025726,1771421219,59,0,0.5,0.5,0.5,0.75,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0
8696007524,1771421221,59,0,0.5,0.5833,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0
8696016706,1771421286,59,0,0.0,0.4545,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8696032319,1771422120,59,1,0.5,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
8696088640,1771424640,59,0,0.4,0.6154,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
8696105036,1771425303,59,1,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
8696116685,1771425714,59,0,0.6,0.4706,0.5,0.5,1.0,1.0,0.5,0.5,0.6,1.0,0.0,0.3333
8696122466,1771426380,59,1,0.6,0.4444,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8696203572,1771430100,59,0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.3333,0.0
8696216369,1771430282,59,0,0.2,0.3333,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5
8696218051,1771430635,59,1,0.6471,0.5833,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0
8696228605,1771430988,59,1,0.95,0.8333,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5
8696286823,1771433821,59,0,0.5263,0.0,1.0,0.5,0.5,0.5,0.6667,0.5,0.5,0.5,0.5,0.0
8696295052,1771434180,59,1,0.4286,0.1667,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0
8696317708,1771435020,59,1,0.95,0.7143,1.0,0.8571,1.0,1.0,0.8333,0.5,0.5,0.5,1.0,0.5
8696315160,1771435079,59,0,0.5385,0.6667,1.0,0.0,0.0,0.5,0.6667,1.0,1.0,0.5,0.6667,1.0
8696400188,1771439101,59,1,0.6667,0.3333,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
8696399585,1771439102,59,1,0.0,0.4,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0
8696407511,1771439340,59,1,0.5,0.6429,0.5,0.0,0.5,0.5,0.6667,0.5,1.0,0.5,0.5,1.0
8696428864,1771440475,59,1,0.5385,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.3333,0.5,0.5,0.0
8696466009,1771442580,59,0,0.2857,0.7143,0.3333,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.6667
8696474752,1771442941,59,0,0.1429,0.3636,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5
8696488308,1771443188,59,0,0.6,0.5714,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0
8696528491,1771445759,59,0,0.4737,0.5714,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5
8697088694,1771498499,59,1,0.125,0.1429,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0
8697089342,1771498501,59,0,0.625,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8697090294,1771498501,59,0,0.6842,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5
8697096074,1771498619,59,0,0.5,0.95,0.6667,1.0,0.0,0.5,0.5,1.0,0.875,0.5,1.0,0.8571
8697151353,1771502099,59,1,0.2222,0.125,0.5,0.5,0.0,0.3333,1.0,0.5,0.5,1.0,0.5,0.0
8697154213,1771502340,59,0,0.5,0.65,0.0,0.75,0.0,0.0,0.5,0.6,0.5,0.5,0.6667,1.0
8697171723,1771503000,59,1,0.95,0.4667,1.0,0.8571,0.75,1.0,1.0,0.0,0.5,0.5,0.5,0.5
8697190420,1771504080,59,1,0.5556,0.5556,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5
8697249030,1771507498,59,0,0.45,0.4167,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
8697255100,1771507517,59,0,0.5625,0.125,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5
8697256357,1771507799,59,1,0.6,0.25,0.6667,1.0,0.6667,1.0,1.0,0.5,0.0,0.0,0.5,0.5
8697269393,1771508520,59,1,0.75,0.625,0.5,0.3333,0.5,1.0,0.75,1.0,0.5,0.5,0.6667,1.0
8697328519,1771511339,59,0,0.2222,0.625,0.5,0.0,0.5,0.5,0.5,0.6667,1.0,1.0,1.0,1.0
8697341660,1771511875,59,0,0.4615,0.4,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.4
8697344540,1771511943,59,1,0.7778,0.5556,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0
8697361675,1771512420,59,0,0.2222,0.5294,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5
8697450883,1771516799,59,1,0.5,0.3,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0
8697468814,1771517517,59,1,0.6,0.4375,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0
8697483686,1771518000,59,1,0.95,0.65,0.5,0.8667,0.6667,1.0,0.5,0.6667,0.5,0.5,1.0,0.0
8697485006,1771518184,59,1,0.1111,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.6,1.0,0.5
8697542120,1771520759,59,0,0.2727,0.5455,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0
8697564182,1771521656,59,0,0.4118,0.6364,0.5,0.5,0.0,0.6667,0.6667,0.5,0.0,1.0,0.6667,0.0
