match_id,start_time,patch_version,radiant_win,radiant_first_pick,radiant_recent_winrate,dire_recent_winrate,radiant_winrate_advantage,radiant_synergy_score,dire_synergy_score,radiant_meta_score,dire_meta_score,r1_hero_winrate,r2_hero_winrate,r3_hero_winrate,r4_hero_winrate,r5_hero_winrate,d1_hero_winrate,d2_hero_winrate,d3_hero_winrate,d4_hero_winrate,d5_hero_winrate,radiant_basic_dispel_count,radiant_bkb_pierce_aoe_count,radiant_bkb_pierce_single_count,radiant_burst_damage_count,radiant_early_rosh_armor_count,radiant_early_rosh_solo_count,radiant_elusive_count,radiant_forced_reposition_enemy_count,radiant_global_mobility_count,radiant_hard_save_count,radiant_initiation_count,radiant_invisibility_count,radiant_lane_dominator_count,radiant_late_game_scaling_count,radiant_mass_heal_count,radiant_pseudo_root_count,radiant_push_cooldown_count,radiant_push_poke_count,radiant_push_zoo_count,radiant_reposition_save_count,radiant_strong_dispel_count,radiant_vision_scouting_count,radiant_waveclear_count,dire_basic_dispel_count,dire_bkb_pierce_aoe_count,dire_bkb_pierce_single_count,dire_burst_damage_count,dire_early_rosh_armor_count,dire_early_rosh_solo_count,dire_elusive_count,dire_forced_reposition_enemy_count,dire_global_mobility_count,dire_hard_save_count,dire_initiation_count,dire_invisibility_count,dire_lane_dominator_count,dire_late_game_scaling_count,dire_mass_heal_count,dire_pseudo_root_count,dire_push_cooldown_count,dire_push_poke_count,dire_push_zoo_count,dire_reposition_save_count,dire_strong_dispel_count,dire_vision_scouting_count,dire_waveclear_count
8678847401,1770309530,59,1,0,0.4545,0.5,-0.0455,3,2,0.4623,0.5243,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1,0,0,3,0,0,4,1,0,2,4,0,4,2,1,1,0,1,0,1,2,0,5,0,0,0,2,1,0,3,0,0,1,3,0,4,0,0,0,0,0,1,0,0,1,3
8679016608,1770317739,59,1,0,0.0,0.4,-0.4,3,3,0.5736,0.5867,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1,1,2,1,0,0,4,1,1,3,5,0,4,1,0,2,0,2,0,1,0,0,4,0,0,0,3,0,0,3,1,0,1,4,1,4,1,2,1,0,0,1,1,0,2,3
8679012782,1770317791,59,1,0,0.8,0.6,0.2,3,3,0.4894,0.5842,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,4,1,0,4,1,0,2,5,0,5,2,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,4,1,0,3,3,0,3,1,1,3,1,0,0,1,1,0,5
8679089063,1770321607,59,1,1,0.2,0.3333,-0.1333,2,3,0.6844,0.4962,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0,0,1,2,1,1,2,0,1,0,5,2,4,0,0,1,0,1,1,0,0,2,4,0,1,0,3,0,0,1,3,0,1,4,0,5,2,0,3,0,1,0,0,0,0,4
8679089335,1770321623,59,0,0,0.8333,0.5,0.3333,3,3,0.3556,0.7191,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0,0,0,2,0,0,3,1,0,1,5,1,4,1,2,0,0,0,0,0,1,1,4,0,0,0,2,0,1,4,1,0,1,4,2,5,1,1,2,0,0,0,1,0,2,4
8679151043,1770326039,59,1,1,0.7143,0.5714,0.1429,3,3,0.65,0.5721,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0,0,1,3,0,0,2,1,0,2,3,0,5,1,0,0,0,0,0,0,0,0,4,1,0,1,2,1,0,4,1,1,2,4,0,3,1,1,0,0,0,0,0,0,0,3
8679764627,1770379126,59,1,0,0.5,0.3333,0.1667,3,3,0.73,0.5517,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0,0,0,1,0,1,3,0,1,2,4,1,4,1,0,1,1,0,0,0,1,1,5,1,0,0,3,0,0,3,2,0,2,5,1,4,2,1,3,0,1,0,2,0,1,3
8679760741,1770379220,59,0,0,0.5714,0.75,-0.1786,3,2,0.5749,0.32,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,1,0,0,3,1,0,4,1,0,3,4,0,3,2,1,1,0,1,0,1,1,0,2,0,0,0,3,0,0,3,1,0,0,4,2,4,1,1,0,0,1,0,0,0,2,4
8679771304,1770379484,59,0,1,0.0,0.2857,-0.2857,3,2,0.5954,0.4306,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0,0,0,1,0,0,2,0,1,1,4,0,4,1,0,1,1,2,0,0,1,0,5,1,1,0,2,0,0,2,0,0,0,5,1,4,3,1,1,1,0,1,1,0,1,4
8679832219,1770382223,59,0,0,0.2857,0.5556,-0.2699,3,3,0.4732,0.6309,0.6667,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0,0,0,2,0,1,4,0,0,2,4,1,3,1,0,1,0,1,0,0,0,2,5,1,0,0,1,1,0,3,0,0,2,4,1,3,1,1,2,1,1,0,1,1,1,4
8679857477,1770383310,59,1,0,0.7778,0.5,0.2778,3,3,0.4626,0.4961,0.5,0.6667,0.5,0.5,1.0,0.5,0.0,0.5,0.6667,0.5,0,0,0,3,0,1,5,0,0,3,4,1,3,2,1,0,0,0,0,0,2,1,3,0,1,0,2,1,0,3,1,1,2,5,2,5,1,1,2,0,2,0,0,1,2,2
8679864114,1770383581,59,0,1,0.0,0.375,-0.375,3,2,0.5927,0.5638,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0,0,1,2,1,0,2,0,0,1,5,2,3,1,0,1,0,1,0,0,0,1,5,0,0,0,1,0,0,1,1,1,1,4,0,4,0,1,2,1,1,1,0,1,1,4
8680064909,1770391649,59,0,1,0.7143,0.6,0.1143,3,2,0.5112,0.6535,0.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.6667,0,1,0,1,1,0,3,0,0,1,4,1,5,2,0,2,0,0,0,1,0,3,3,2,1,0,0,0,1,2,0,0,1,5,1,2,3,1,2,2,0,1,1,1,1,5
8680069429,1770391769,59,0,1,0.8,0.4444,0.3556,3,3,0.6795,0.4532,1.0,0.75,1.0,0.5,0.0,0.5,0.6667,0.5,0.5,1.0,0,0,1,1,0,0,3,0,0,2,4,0,4,2,1,0,0,1,0,1,1,0,4,0,1,0,1,0,0,4,1,0,2,5,1,5,1,0,2,0,0,0,1,0,1,5
8680071751,1770391818,59,1,1,0.5,0.25,0.25,2,2,0.4975,0.3948,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0,2,0,0,0,0,2,0,0,2,5,0,4,3,0,2,2,1,1,2,0,0,4,0,0,0,2,0,0,2,2,0,1,3,0,4,0,2,2,0,0,2,1,0,1,3
8680183524,1770396097,59,0,0,0.625,0.6364,-0.0114,3,2,0.4467,0.5883,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.6667,0.5,0,1,0,1,0,0,2,1,0,2,3,0,5,3,0,1,0,1,0,1,0,0,4,0,0,0,3,0,0,4,0,0,2,4,1,5,0,0,1,0,0,0,1,0,1,3
8680186040,1770396200,59,1,0,0.2222,0.5385,-0.3163,3,2,0.6433,0.6244,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.6,0,0,0,1,1,0,4,0,1,3,5,0,4,1,1,1,1,0,0,0,2,0,5,1,0,0,1,0,0,2,0,0,0,5,1,5,1,0,1,0,1,0,0,1,1,5
8680186885,1770396236,59,1,1,0.7273,0.5,0.2273,2,3,0.5717,0.2733,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0,1,0,2,1,0,3,0,0,0,5,1,5,1,0,2,1,2,1,0,1,1,4,0,1,0,2,0,0,3,1,0,2,3,0,4,3,2,1,1,0,1,2,0,1,3
8680265600,1770399899,59,1,1,0.75,0.4545,0.2955,2,3,0.563,0.5665,0.5,0.6,0.5,1.0,1.0,1.0,0.5,0.6667,1.0,0.5,0,0,0,3,1,0,5,1,0,1,5,1,4,0,2,1,0,1,0,0,1,1,4,0,3,0,1,0,0,2,1,1,2,5,0,4,3,0,2,1,0,1,1,0,0,3
8680281936,1770400303,59,1,0,0.3,0.5,-0.2,3,2,0.5626,0.584,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0,0,0,1,0,1,2,0,0,2,4,0,5,2,0,0,0,1,0,0,1,0,3,1,1,1,0,0,0,2,0,0,1,4,0,5,2,0,2,1,0,1,0,1,0,5
8680365982,1770404510,59,0,0,0.4667,0.5556,-0.0889,3,3,0.5553,0.6011,1.0,1.0,0.5,0.5,1.0,0.3333,0.5,0.75,1.0,0.5,1,0,0,2,0,0,2,0,1,2,5,0,3,1,1,2,1,0,0,2,1,0,5,1,1,0,1,1,0,4,0,0,1,4,1,5,2,1,1,1,0,1,0,1,2,3
8680384190,1770404876,59,1,1,0.4444,0.0,0.4444,2,3,0.6106,0.354,0.5,0.6667,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0,0,0,1,0,0,2,0,0,1,3,1,5,0,1,0,0,0,1,0,1,2,3,0,0,1,2,0,1,1,1,0,1,4,0,4,2,1,2,0,0,1,0,1,0,4
8680453812,1770408126,59,1,0,0.4375,0.6,-0.1625,2,2,0.6792,0.5283,1.0,0.5,1.0,1.0,0.3333,0.5,1.0,0.5,1.0,0.5,0,2,0,0,0,1,3,0,0,2,5,1,4,4,0,2,2,0,1,2,0,1,4,0,0,0,4,0,0,4,0,1,2,4,1,5,0,1,1,0,1,0,1,0,1,4
8680463401,1770408611,59,1,0,0.5,0.0,0.5,2,3,0.4921,0.5597,0.5,0.5,0.6667,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0,0,1,3,0,1,4,0,0,1,4,1,4,0,1,0,0,0,1,0,1,1,4,0,1,1,2,0,0,1,0,1,1,4,1,4,3,0,2,1,0,1,0,0,1,4
8680514821,1770411403,59,0,0,0.4706,0.5455,-0.0749,3,2,0.4991,0.6034,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0,1,0,1,0,1,3,1,0,2,5,0,3,3,1,1,1,0,1,0,1,0,3,0,0,0,2,0,0,4,1,0,2,4,0,5,0,0,0,0,0,0,0,1,0,3
8681257159,1770465332,59,1,0,0.5833,0.4167,0.1666,3,2,0.5718,0.576,1.0,0.5,0.6667,1.0,0.5,0.5,0.75,0.6667,1.0,1.0,1,0,0,1,0,0,3,0,0,1,3,0,4,2,1,0,0,1,0,1,1,0,3,1,0,0,0,0,0,3,1,0,2,5,0,3,1,1,2,1,0,0,1,1,0,5
8681252145,1770465628,59,0,0,0.4444,0.7692,-0.3248,3,3,0.5176,0.5092,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0,0,0,1,0,0,3,2,0,3,4,0,4,1,2,0,0,0,0,0,1,0,4,0,0,0,3,0,1,5,0,0,3,5,1,3,2,0,0,0,0,0,0,2,1,3
8681270106,1770465811,59,0,1,0.0,0.3636,-0.3636,3,3,0.6019,0.5637,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1,0,1,3,0,1,4,1,0,2,3,0,4,1,2,2,0,1,1,1,1,1,5,0,1,0,1,0,0,3,0,1,3,4,1,4,2,0,2,1,0,0,1,2,1,4
8681348654,1770469206,59,1,1,0.6154,0.3846,0.2308,3,2,0.475,0.4383,0.0,1.0,0.75,0.5,1.0,0.3333,0.6,0.5,0.5,0.5,1,0,0,2,1,0,4,1,0,1,4,0,4,3,1,2,0,2,0,1,1,0,2,0,0,0,2,0,0,1,1,1,0,3,1,5,0,1,1,0,0,1,0,0,2,4
8681350238,1770469269,59,0,0,0.4211,0.7857,-0.3646,2,2,0.5601,0.5108,0.0,0.5,0.4,0.0,0.4,1.0,0.6667,0.6667,0.6667,0.6667,0,1,0,0,0,0,1,1,1,2,4,0,5,1,0,2,1,0,1,0,1,0,5,0,0,0,2,0,0,4,3,0,3,5,0,4,0,2,1,0,1,0,0,1,0,4
8681395986,1770471083,59,0,0,0.0,0.4167,-0.4167,3,3,0.2112,0.5596,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0,1,1,2,0,0,2,1,0,1,3,0,5,2,0,1,0,0,0,0,0,1,5,0,0,0,1,0,0,3,1,0,3,4,0,4,1,0,2,1,0,0,0,2,0,4
8681574611,1770478163,59,0,0,0.5455,0.3571,0.1884,3,3,0.5765,0.459,0.75,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0,0,0,1,0,0,3,0,0,1,4,1,5,2,1,0,0,0,0,0,1,2,4,1,0,0,2,0,1,1,2,0,1,5,0,3,3,1,2,0,0,0,1,1,0,3
8681570464,1770478185,59,1,0,0.6667,0.4,0.2667,3,3,0.5756,0.5921,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1,0,0,2,0,0,1,0,0,1,4,1,4,2,2,0,0,2,0,1,1,1,4,0,1,0,1,0,0,3,0,0,3,5,0,4,2,1,1,1,0,0,2,1,0,4
8681588293,1770478464,59,0,0,0.0,0.8,-0.8,3,2,0.5942,0.699,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.75,0.5,0.5,0,0,0,2,0,0,3,1,1,2,3,0,5,2,2,1,0,0,0,0,2,0,5,1,0,0,2,0,0,3,1,0,1,4,0,2,0,1,1,1,0,0,0,1,0,5
8681675935,1770481813,59,1,0,0.8125,0.0,0.8125,3,3,0.6038,0.4312,1.0,0.7143,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0,0,0,2,2,0,4,0,0,1,5,0,5,1,1,0,0,1,0,0,1,1,5,1,0,0,2,0,0,2,0,0,1,5,0,3,3,1,0,0,0,0,2,0,0,3
8681689018,1770482342,59,1,1,0.5,0.4,0.1,3,2,0.5892,0.5942,0.5,0.5,0.5,0.5,0.6667,0.0,0.5,0.5,0.5,0.5,1,0,0,2,0,0,2,2,0,3,5,0,4,1,1,1,0,2,0,1,0,0,4,0,0,0,2,1,0,2,0,0,0,4,0,5,0,0,0,0,0,0,0,1,1,5
8681702184,1770482881,59,0,0,0.4,0.6923,-0.2923,2,2,0.3798,0.671,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.75,0,0,0,2,0,0,2,2,0,0,5,1,4,1,1,1,0,1,0,0,0,1,5,0,0,1,0,0,2,3,1,0,1,4,1,3,1,1,2,1,0,1,0,1,1,5
8681786674,1770486772,59,1,0,0.5385,0.375,0.1635,3,3,0.4638,0.3552,0.6667,1.0,0.0,1.0,0.0,1.0,0.3333,0.5,0.3333,0.5,0,0,0,2,0,0,3,0,0,3,5,1,3,1,0,0,0,1,0,1,0,1,4,0,0,1,1,0,1,1,0,1,1,4,1,4,1,1,0,0,0,1,0,1,1,5
8681877202,1770490581,59,0,0,0.4615,0.6429,-0.1814,2,2,0.4315,0.5676,0.5,0.5,0.0,1.0,0.0,0.6667,0.0,0.8,1.0,1.0,1,1,0,3,0,0,2,0,0,0,5,1,4,5,1,1,1,0,1,1,0,1,3,1,0,0,2,0,0,4,1,0,0,3,1,4,1,2,0,0,1,0,0,1,1,3
8681884330,1770491266,59,1,0,0.7143,0.5714,0.1429,3,3,0.3176,0.5261,0.5,0.5,0.5,0.0,1.0,0.75,0.5,0.0,1.0,0.5,0,1,0,1,0,0,2,2,0,2,4,0,4,2,1,1,0,0,0,0,1,0,3,0,0,0,2,0,0,4,0,0,2,5,1,4,3,0,0,0,1,0,1,1,1,3
8681973347,1770494923,59,1,0,0.5333,0.7333,-0.2,2,3,0.3935,0.5374,0.6,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.8,0,1,1,0,0,1,3,1,0,2,4,0,4,2,2,2,1,0,1,1,1,0,4,0,0,0,1,0,0,2,1,0,1,4,0,3,1,1,2,1,0,0,0,1,1,5
8681980178,1770495253,59,1,1,0.6667,0.4286,0.2381,2,2,0.5979,0.5823,0.5,0.75,0.8333,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0,0,0,1,1,0,3,0,0,1,4,1,5,0,0,0,0,1,0,0,1,2,4,0,0,0,2,0,0,4,1,0,3,4,0,4,0,1,3,1,1,1,1,2,1,4
8682026627,1770498280,59,0,0,0.5625,0.6875,-0.125,3,3,0.5017,0.5845,0.6667,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.75,1.0,1,1,2,1,0,1,4,0,1,4,5,0,3,1,2,2,0,0,1,1,2,0,4,0,0,0,2,0,0,2,0,1,1,3,1,5,1,0,0,0,1,0,0,0,1,3
8682808051,1770551930,59,0,0,0.35,0.3529,-0.0029,3,2,0.5923,0.6217,0.5,0.5,0.0,0.75,0.5,0.0,0.5,0.5,0.5,0.5,0,0,0,3,1,0,4,2,0,2,4,0,3,2,1,1,0,1,0,1,0,0,4,0,1,0,1,1,0,2,2,0,1,4,0,5,0,1,3,0,1,1,0,0,1,3
8682922613,1770556145,59,1,1,0.35,0.3889,-0.0389,3,3,0.602,0.59,0.5,1.0,0.0,0.0,0.5,0.6667,0.6667,1.0,0.0,0.5714,0,0,1,1,1,1,2,1,0,2,3,0,5,1,1,0,0,0,1,0,0,2,2,0,1,0,1,0,1,2,2,0,1,5,0,4,2,0,3,1,0,1,0,2,0,4
8683023838,1770560162,59,1,0,0.4,0.3684,0.0316,3,3,0.6089,0.5663,0.3333,1.0,0.75,1.0,0.6667,0.3333,0.5,0.0,0.5,0.0,0,0,0,1,0,1,4,0,0,1,4,1,5,2,1,0,0,0,1,0,2,2,4,0,0,0,1,0,1,4,1,0,3,4,0,4,1,0,1,0,1,0,0,1,0,3
8684425399,1770650880,59,0,0,0.8235,0.5294,0.2941,3,3,0.5641,0.6695,1.0,1.0,1.0,0.75,1.0,0.5714,0.5,0.0,1.0,0.3333,0,0,0,4,2,0,3,1,0,1,5,0,5,1,0,1,0,3,0,0,0,0,4,1,0,0,3,1,0,5,0,0,2,4,2,4,1,2,1,0,0,0,0,2,2,3
8684532976,1770655715,59,0,0,0.5556,0.7778,-0.2222,2,3,0.541,0.4794,0.5,0.5,1.0,0.6,0.5,1.0,0.5,0.5,1.0,0.75,0,0,1,3,0,1,3,2,0,4,5,0,2,0,0,2,1,1,1,0,1,0,4,0,0,0,1,0,1,3,1,0,1,5,0,4,1,0,1,0,2,0,0,1,0,4
8684600389,1770659324,59,0,0,0.5263,0.7895,-0.2632,3,3,0.421,0.5512,0.5,0.5,1.0,0.5,0.5,0.5,0.6667,1.0,0.0,0.8,0,0,0,3,0,0,4,0,0,1,2,1,5,4,1,0,1,0,0,0,1,1,3,0,1,0,2,2,0,4,0,0,1,5,1,4,3,0,2,1,1,1,1,0,2,3
8684678048,1770663751,59,0,1,0.6875,0.7059,-0.0184,3,3,0.6139,0.6563,0.5,1.0,0.8571,0.6,0.3333,0.5,0.5,1.0,0.6667,1.0,0,1,0,2,1,0,5,0,0,2,3,1,5,2,0,1,0,0,0,1,0,3,3,1,1,0,1,0,0,2,1,0,1,5,0,4,2,1,1,0,1,0,1,0,0,4
8684769721,1770668103,59,0,0,0.6471,0.7222,-0.0751,3,3,0.5606,0.6605,0.5,0.8,0.75,0.6667,0.25,1.0,0.5,0.0,0.8,0.6667,0,1,0,2,0,0,3,1,1,2,5,1,5,1,0,2,0,2,0,1,0,1,4,0,0,0,1,1,1,4,0,0,2,4,1,4,1,0,2,1,2,0,0,1,1,4
8685653783,1770737471,59,0,0,0.45,0.5,-0.05,3,3,0.447,0.5443,0.0,0.0,0.5,0.5,0.75,0.625,0.75,1.0,0.3333,0.75,0,0,0,1,0,1,3,1,0,3,4,0,4,1,1,0,0,0,1,0,1,1,2,1,0,0,2,0,0,4,0,0,1,4,1,4,2,2,0,0,0,0,1,1,2,4
8685755756,1770741817,59,1,0,0.4,0.55,-0.15,3,2,0.5545,0.4468,0.0,1.0,1.0,0.3333,0.0,1.0,0.5,0.5,0.5,0.75,0,0,0,2,1,1,4,1,0,2,5,1,5,2,1,0,0,0,0,0,1,2,4,0,0,1,1,0,1,1,1,0,0,2,0,4,2,2,1,1,0,2,0,0,1,3
8685845932,1770746278,59,1,0,0.55,0.4,0.15,2,3,0.5463,0.3928,0.6667,1.0,1.0,1.0,0.4,0.5,0.0,1.0,0.0,0.4286,0,0,1,2,0,1,4,0,0,3,5,1,3,0,1,0,0,0,1,0,1,1,4,0,0,0,3,1,0,2,0,0,1,5,1,5,1,0,1,0,1,0,1,0,2,4
8685924571,1770752069,59,1,0,0.4,0.6111,-0.2111,3,3,0.5224,0.5357,0.5,0.3333,0.0,0.5,0.5,0.5,1.0,0.5,0.6667,0.5,0,0,0,3,0,0,5,2,0,2,4,1,4,1,2,1,0,1,0,0,1,1,4,1,0,0,2,0,0,3,0,0,1,4,0,3,2,2,1,1,0,1,1,1,1,4
8686040367,1770756060,59,1,0,0.5789,0.4375,0.1414,2,2,0.6015,0.4943,0.5,1.0,0.0,0.5,1.0,0.6667,0.5,0.5,0.6667,0.0,1,0,0,1,1,0,4,1,0,0,4,1,5,2,1,1,0,0,0,0,1,2,2,0,1,0,0,0,1,4,2,0,3,5,0,3,2,2,2,0,0,0,1,2,0,4
8686090858,1770759788,59,1,0,0.4118,0.6,-0.1882,3,3,0.565,0.4728,0.0,0.6667,0.5,1.0,0.5,0.6667,0.5,0.3333,0.5,0.0,0,0,0,2,1,0,4,0,0,1,3,1,5,1,1,0,0,0,1,0,0,3,3,0,0,0,3,0,0,2,2,1,1,5,0,5,2,0,1,0,0,0,0,0,0,3
8686982890,1770823701,59,0,0,0.4444,0.6,-0.1556,1,3,0.5534,0.4416,0.3333,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.8,0,0,1,0,0,1,1,0,0,1,4,0,4,0,1,0,0,1,2,0,0,1,4,1,0,0,2,0,0,1,2,0,1,3,0,4,3,1,1,0,0,0,1,0,0,3
8687082477,1770827954,59,1,0,0.6,0.4211,0.1789,2,3,0.4992,0.5139,0.6,0.0,0.5,0.5714,0.0,0.5,0.25,0.5,0.0,0.5,0,0,1,2,0,1,1,2,1,2,5,0,4,0,0,1,0,2,1,0,0,0,4,0,0,0,2,0,1,3,0,0,2,3,0,4,3,1,0,0,0,1,1,0,1,2
8687244701,1770836184,59,0,0,0.7368,0.8,-0.0632,3,3,0.5086,0.4586,0.5,1.0,1.0,0.5,1.0,1.0,0.75,1.0,1.0,0.5,0,0,0,1,1,0,2,2,0,2,5,0,5,2,0,1,0,1,1,0,0,1,2,0,0,0,4,0,1,5,0,0,2,5,1,4,1,1,0,0,0,0,0,1,1,3
8687324858,1770840058,59,1,0,0.8,0.7,0.1,3,2,0.4859,0.5695,0.5,0.75,0.8,0.6,0.5,1.0,0.6667,1.0,0.8333,1.0,0,3,0,1,0,0,3,2,0,2,5,0,3,3,1,2,1,0,1,1,0,0,3,0,0,0,3,0,0,4,0,0,2,4,1,5,0,0,1,0,0,0,1,0,1,3
8688061956,1770902966,59,0,0,0.6,0.7,-0.1,3,3,0.4881,0.4378,0.5,0.5,0.5,0.625,0.6,0.6667,0.5,1.0,0.5,0.5,0,2,1,1,0,2,2,1,0,3,5,0,3,3,0,2,1,0,2,1,1,0,3,0,0,0,3,0,0,2,1,1,2,3,0,5,1,1,3,0,0,0,1,0,2,5
8688182857,1770907711,59,0,0,0.7,0.55,0.15,3,2,0.4754,0.624,1.0,0.75,0.5,1.0,0.75,0.6667,0.8,0.5,1.0,0.8333,0,0,0,3,1,0,4,0,0,2,4,1,5,1,1,1,0,0,1,0,1,2,3,1,0,0,1,0,0,2,1,0,0,5,1,4,1,2,1,0,1,0,1,0,2,4
8688277454,1770911997,59,0,1,0.55,0.7,-0.15,3,2,0.5042,0.6037,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.75,1.0,0,0,1,2,0,1,2,0,0,1,5,2,3,1,0,0,0,0,1,1,0,2,3,0,0,0,2,0,0,3,0,1,2,4,0,5,0,0,1,0,1,0,0,0,1,5
8688402770,1770917960,59,1,0,0.8,0.7,0.1,2,3,0.5829,0.5853,1.0,0.7778,0.8333,1.0,1.0,1.0,0.5,0.0,0.8,0.6,0,0,0,2,0,0,5,2,0,3,5,1,4,0,2,1,0,1,0,0,1,1,4,0,1,0,2,1,0,4,0,0,1,5,1,3,1,0,0,0,1,0,0,0,2,3
8688503334,1770922425,59,0,0,0.65,0.85,-0.2,2,2,0.5704,0.4909,0.0,0.5,0.0,1.0,1.0,1.0,0.6667,0.5,1.0,1.0,0,1,0,3,2,0,4,1,0,0,5,1,4,2,1,2,1,1,1,0,0,1,4,0,0,0,3,0,0,3,0,0,0,3,1,5,2,0,0,0,1,0,0,0,1,4
8688575551,1770926374,59,1,0,0.85,0.65,0.2,3,2,0.5325,0.475,0.6667,0.8,1.0,1.0,1.0,0.5,0.6667,0.3333,0.6667,0.7143,0,1,0,4,1,0,4,0,0,1,5,1,4,2,0,1,1,0,1,0,0,1,4,0,0,0,0,1,0,4,0,0,1,5,0,4,2,0,1,1,1,1,0,1,2,4
8693354840,1771239343,59,0,1,,0.5455,,3,3,0.5635,0.269,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0,3,1,0,3,0,0,2,3,0,3,3,1,2,0,1,0,2,0,1,4,1,0,0,3,0,0,3,4,0,1,4,0,5,2,1,3,0,2,0,1,0,0,4
8693417171,1771243783,59,0,0,0.0,0.5833,-0.5833,3,3,0.4461,0.3871,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0,0,0,2,0,0,4,1,0,1,5,1,4,1,1,0,0,0,0,0,0,1,3,0,0,3,3,0,0,4,0,0,3,4,1,4,1,1,2,0,0,0,0,1,1,5
8693504706,1771248544,59,0,0,0.5833,0.5,0.0833,3,3,0.4184,0.523,1.0,0.5,0.5,0.5,0.6667,0.5,0.3333,0.5,1.0,1.0,0,0,0,3,0,0,3,0,0,2,4,1,4,1,0,2,0,0,0,1,0,2,3,0,0,0,2,1,0,4,0,0,2,4,0,5,1,0,1,0,1,0,0,1,2,5
8693593278,1771252800,59,1,0,0.5556,0.5385,0.0171,3,3,0.4037,0.5542,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,1,0,1,1,0,4,1,0,2,3,0,5,2,1,2,0,1,1,1,0,2,4,1,0,0,3,1,0,3,0,0,1,4,1,4,1,1,2,0,2,0,1,0,2,4
8693723587,1771259027,59,1,0,0.85,,,3,3,0.5135,0.4645,0.5,0.8,0.8571,0.6667,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,3,0,0,3,2,0,3,4,0,4,1,2,1,0,0,0,1,1,0,4,0,1,1,1,0,1,3,1,0,2,5,1,4,3,0,2,0,0,0,1,1,1,2
8693833533,1771263190,59,0,0,0.0,0.85,-0.85,3,3,0.3037,0.5492,0.5,0.5,0.0,0.5,0.5,0.5,0.8182,0.875,0.5,1.0,0,0,1,3,0,0,2,1,0,2,5,0,4,2,0,1,0,0,0,3,0,0,4,0,1,0,1,0,0,4,1,0,4,4,0,4,2,2,1,0,0,0,1,3,0,5
8693948351,1771269062,59,1,1,0.4286,,,3,2,0.4245,0.5421,1.0,0.5,0.5,0.6667,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,2,0,0,3,1,0,1,4,1,4,1,1,3,1,2,0,0,1,1,4,0,0,0,1,0,0,2,0,0,1,5,1,5,0,0,0,0,2,0,0,0,1,4
